Wind Power,Amount of Cargo,Auxiliary Engine Power,Main Engine Power,LOA,Breath,Draught,Light Weight,Month,Latitude,Longitude,Speed,Consumption_LSHFO
4,2274.8,680,9480,190,32.26,12.54,11167.3,January,30.445,49.04,0,3.5
4,0,680,9480,190,32.26,12.54,11167.3,January,30.445,49.04,0,1.3
4,0,680,9480,190,32.26,12.54,11167.3,January,29.858,49.201,0,4
3,0,680,9480,190,32.26,12.54,11167.3,January,29.858,49.201,0,0.8
3,0,680,9480,190,32.26,12.54,11167.3,January,29.858,49.201,0,2.5
3,0,680,9480,190,32.26,12.54,11167.3,January,29.858,49.201,0,2.2
3,0,680,9480,190,32.26,12.54,11167.3,January,30.347,48.89,0,3.5
3,0,680,9480,190,32.26,12.54,11167.3,January,30.45,49.035,0,1.3
3,3150,680,9480,190,32.26,12.54,11167.3,January,30.45,49.035,0,3.2
3,11350,680,9480,190,32.26,12.54,11167.3,January,30.45,49.035,0,4.7
3,22553,680,9480,190,32.26,12.54,11167.3,January,30.45,49.035,0,4
4,33400,680,9480,190,32.26,12.54,11167.3,January,30.45,49.035,0,3.5
3,39500,680,9480,190,32.26,12.54,11167.3,January,30.45,49.035,0,3.5
3,46000,680,9480,190,32.26,12.54,11167.3,January,30.45,49.035,0,3.5
7,50900,770,9480,189.99,32.26,12.49,10291.64,January,9.272,109.735,3.583333333,24
7,50900,770,9480,189.99,32.26,12.49,10291.64,January,10.305,110.565,3.541666667,26
7,50900,770,9480,189.99,32.26,12.49,10291.64,January,12.083,111.66,5.625,25
7,50900,770,9480,189.99,32.26,12.49,10291.64,January,14.983,112.683,7.666666667,25
6,50900,770,9480,189.99,32.26,12.49,10291.64,January,17.515,114.135,7.416666667,26
6,50900,770,9480,189.99,32.26,12.49,10291.64,January,19.733,116.545,7.958333333,26
7,50900,770,9480,189.99,32.26,12.49,10291.64,January,21.845,118.85,7.583333333,25
7,50900,770,9480,189.99,32.26,12.49,10291.64,January,23.508,119.905,4.916666667,23
6,50900,770,9480,189.99,32.26,12.49,10291.64,January,25.757,121.138,6.375,23
3,50900,770,9480,189.99,32.26,12.49,10291.64,January,28.6,123.297,8.625,24
3,50900,770,9480,189.99,32.26,12.49,10291.64,January,32.303,124.008,9.583333333,25
4,50900,770,9480,189.99,32.26,12.49,10291.64,January,34.895,121.992,9.041666667,23
4,50900,770,9480,189.99,32.26,12.49,10291.64,January,34.977,120.105,9.4,11
4,50900,770,9480,189.99,32.26,12.49,10291.64,January,34.913,119.852,0,1.36
3,50900,770,9480,189.99,32.26,12.49,10291.64,January,34.913,119.852,0,0.94
3,50900,770,9480,189.99,32.26,12.49,10291.64,January,34.913,119.852,0,0.5
3,50900,770,9480,189.99,32.26,12.49,10291.64,January,35.033,119.286,0,1.8
3,32180,770,9480,189.99,32.26,12.49,10291.64,January,35.033,119.286,0,1
3,10944,770,9480,189.99,32.26,12.49,10291.64,January,35.033,119.286,0,1.4
3,0,770,9480,189.99,32.26,12.49,10291.64,January,35.033,119.286,0,1.5
3,0,770,9480,189.99,32.26,12.49,10291.64,January,35.033,119.286,0,0.2
3,0,770,9480,189.99,32.26,12.49,10291.64,January,34.947,119.65,0,2
4,0,770,9480,189.99,32.26,12.49,10291.64,January,34.195,123.488,11.88571429,22
3,0,770,9480,189.99,32.26,12.49,10291.64,January,29.792,123.872,11.625,23
4,0,770,9480,189.99,32.26,12.49,10291.64,January,25.862,121.22,11.58333333,24
5,0,770,9480,189.99,32.26,12.49,10291.64,January,21.892,118.777,11.70833333,24
5,0,770,9480,189.99,32.26,12.49,10291.64,January,18.66,115.35,11.66666667,24
4,0,770,9480,189.99,32.26,12.49,10291.64,January,14.833,112.383,12.04166667,24
4,0,770,9480,189.99,32.26,12.49,10291.64,January,10.462,109.988,12.41666667,24
3,0,770,9480,189.99,32.26,12.49,10291.64,January,6.058,107.128,13.125,24
3,0,770,9480,189.99,32.26,12.49,10291.64,January,1.652,104.653,12.66666667,24
2,0,770,9480,189.99,32.26,12.49,10291.64,January,2.58,101.53,11.35,23
2,0,770,9480,189.99,32.26,12.49,10291.64,January,2.58,101.53,0,0.5
2,0,770,9480,189.99,32.26,12.49,10291.64,January,2.58,101.53,0,0.5
2,0,770,9480,189.99,32.26,12.49,10291.64,January,5.663,98.422,12.13953488,23
3,0,770,9480,189.99,32.26,12.49,10291.64,January,6.278,93.567,12.5,24
3,0,770,9480,189.99,32.26,12.49,10291.64,January,6.103,88.575,12.5,22
3,0,770,9480,189.99,32.26,12.49,10291.64,January,5.943,83.717,12.41666667,22
4,0,770,9480,189.99,32.26,12.49,10291.64,January,6.717,79.912,12.58333333,22.3
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,5.2
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,5.2
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,2.95
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,0.55
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,1.8
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,5.1
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,4
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,2.8
3,0,770,9480,190,32.26,12.54,11167.3,January,23.3,60.367,10.375,25.9
3,0,770,9480,190,32.26,12.54,11167.3,January,20.017,63.017,10.25,24.8
3,0,770,9480,190,32.26,12.54,11167.3,January,16.65,65.067,10.66666667,25.8
3,0,770,9480,190,32.26,12.54,11167.3,January,13.617,68.033,9.833333333,24.9
3,0,770,9480,190,32.26,12.54,11167.3,January,10.5,71.083,10.25,25.9
3,0,770,9480,190,32.26,12.54,11167.3,January,8.033,74.567,10.66666667,25.8
3,0,770,9480,190,32.26,12.54,11167.3,January,6.133,78.2,10.20833333,25.9
3,0,770,9480,190,32.26,12.54,11167.3,January,6.017,81.833,9.5,26
3,0,770,9480,190,32.26,12.54,11167.3,January,9.9,82,10.75,25.9
3,0,770,9480,190,32.26,12.54,11167.3,January,13.133,80.567,10.36363636,23.7
3,0,770,9480,190,32.26,12.54,11167.3,January,13.133,81.067,0,0.7
3,0,770,9480,190,32.26,12.54,11167.3,January,13.133,82.067,0,1.8
3,0,770,9480,190,32.26,12.54,11167.3,January,13.133,82.067,0,3.9
3,0,770,9480,190,32.26,12.54,11167.3,January,13.133,82.067,0,4.1
3,0,770,9480,190,32.26,12.54,11167.3,January,13.133,82.067,0,2.8
3,0,770,9480,190,32.26,12.54,11167.3,January,13.133,82.067,0,1.5
3,0,770,9480,190,32.26,12.54,11167.3,January,7.683,82.533,11.875,25.5
3,0,770,9480,190,32.26,12.54,11167.3,January,5.4,78.683,13,25.8
3,0,770,9480,190,32.26,12.54,11167.3,January,8.3,74.383,12.41666667,25.7
3,0,770,9480,190,32.26,12.54,11167.3,January,11.05,70.733,11.45833333,25.9
3,0,770,9480,190,32.26,12.54,11167.3,January,14.75,67.5,12.125,24.9
3,0,770,9480,190,32.26,12.54,11167.3,January,18.367,64.367,11.79166667,24.7
3,0,770,9480,190,32.26,12.54,11167.3,January,22.167,61.4,11.79166667,24.8
3,0,770,9480,190,32.26,12.54,11167.3,January,25.633,57.867,11.58333333,23.8
3,0,770,9480,190,32.26,12.54,11167.3,January,27.1,56.067,0,2.1
3,0,770,9480,190,32.26,12.54,11167.3,January,26.883,56.4,0,1.1
3,0,770,9480,190,32.26,12.54,11167.3,January,26.883,56.4,0,0.5
3,0,770,9480,190,32.26,12.54,11167.3,January,27.3,51.783,11.16666667,24.5
3,0,770,9480,190,32.26,12.54,11167.3,January,29.8,49.317,12.18181818,16
3,0,770,9480,190,32.26,12.54,11167.3,January,29.8,49.317,0,1.2
3,0,770,9480,190,32.26,12.54,11167.3,January,29.883,49.183,0,0.9
3,0,770,9480,190,32.26,12.54,11167.3,January,29.883,49.183,0,4.1
3,0,770,9480,190,32.26,12.54,11167.3,January,29.883,49.183,0,4.1
3,0,720,9480,189.99,32.26,12.49,10246.23,January,29.883,49.183,0,2
3,0,720,9480,189.99,32.26,12.49,10246.23,January,29.883,49.183,0,2.1
3,0,720,9480,189.99,32.26,12.49,10246.23,January,29.883,49.183,0,2.2
3,0,720,9480,189.99,32.26,12.49,10246.23,January,29.883,49.183,0,2.2
3,0,720,9480,189.99,32.26,12.49,10246.23,January,29.883,49.183,0,1
3,0,720,9480,189.99,32.26,12.49,10246.23,January,29.883,49.183,0,1.3
3,0,720,9480,189.99,32.26,12.49,10246.23,January,29.883,49.183,0,2.3
3,0,720,9480,189.99,32.26,12.49,10246.23,January,29.883,49.183,0,1
3,14117,720,9480,189.99,32.26,12.49,10246.23,January,30.45,49.017,0,0.7
3,17100,720,9480,189.99,32.26,12.49,10246.23,January,30.45,49.017,0,4
3,20100,720,9480,189.99,32.26,12.49,10246.23,January,30.45,49.017,0,4
3,22521,720,9480,189.99,32.26,12.49,10246.23,January,30.45,49.017,0,4
3,33421,720,9480,189.99,32.26,12.49,10246.23,January,30.45,49.017,0,4
3,45413,720,9480,189.99,32.26,12.49,10246.23,January,30.45,49.017,0,4
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,30.45,49.017,0,3
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,27.083,52.233,10.77981651,21
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,26.867,56.467,10.625,24.8
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,26.967,56.35,0,0.2
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,26.967,56.35,0,0.2
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,26.967,56.35,0,0.3
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,26.417,56.383,0,0.1
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,25.6,57.85,10,12.02
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,24.883,60.833,10.62857143,18
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,22.3,64.383,10.91304348,23
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,19.367,67.833,10.95833333,24
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,15.75,69.933,10.79166667,24
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,11.567,71.083,10.875,25
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,8.25,73.9,10.91666667,25
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,6.6,77.683,10.79166667,24.7
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,5.8,81.183,9.208333333,24.7
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,8,82.733,9.083333333,23.6
4,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,12.133,84.133,10,23
4,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,16.117,85.5,10.5,24
4,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,20.167,86.833,11.30434783,23.3
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,20.217,86.8,0,2.5
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,20.217,86.8,0,2.5
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,20.217,86.8,0,3
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,20.217,86.8,0,1.2
3,42441.256,720,9480,189.99,32.26,12.49,10246.23,January,20.267,86.667,0,1.3
3,63003.26,660,10200,225,32.26,14,12202,January,26.51,53.713,9.333333333,23.8
4,63003.26,660,10200,225,32.26,14,12202,January,28,50.833,8.208333333,19.2
4,63003.26,660,10200,225,32.26,14,12202,January,29.467,49.717,6.051282051,11
3,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,2.3
3,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,2.3
3,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,2.3
3,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,2.3
2,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,2.2
2,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,2.2
2,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,2.3
2,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,2.4
4,63003.26,660,10200,225,32.26,14,12202,January,29.888,49.197,0,1
3,63003.26,660,10200,225,32.26,14,12202,January,30.431,49.059,0,6.6
3,63003.26,660,10200,225,32.26,14,12202,January,30.431,49.059,0,1.1
3,63003.26,660,10200,225,32.26,14,12202,January,30.431,49.059,0,2.4
3,63003.26,660,10200,225,32.26,14,12202,January,30.431,49.059,0,2.4
2,63003.26,660,10200,225,32.26,14,12202,January,30.431,49.059,0,2.4
2,63003.26,660,10200,225,32.26,14,12202,January,30.431,49.059,0,2.6
2,63003.26,660,10200,225,32.26,14,12202,January,30.431,49.059,0,2.7
2,63003.26,660,10200,225,32.26,14,12202,January,30.431,49.059,0,2.6
3,0,660,10200,225,32.26,14,12202,January,30.431,49.059,0,2.5
3,0,660,10200,225,32.26,14,12202,January,30.431,49.059,0,0.9
3,0,660,10200,225,32.26,14,12202,January,30.395,48.993,0,2
4,0,660,10200,225,32.26,14,12202,January,30.395,48.993,0,1.1
3,0,660,10200,225,32.26,14,12202,January,30.395,48.993,0,1.8
2,0,660,10200,225,32.26,14,12202,January,30.395,48.993,0,0.8
3,0,660,10200,225,32.26,14,12202,January,30.395,48.993,0,0.2
3,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,1.4
3,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,0.8
2,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,2.4
4,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,2.3
4,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,2.4
3,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,2.3
3,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,2.3
2,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,2.2
2,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,2.8
2,0,660,10200,225,32.26,14,12202,January,29.892,49.163,0,2.3
2,60501,640,8950,224.97,32.25,13.77,11865,January,27.013,56.318,0,1.7
2,60501,640,8950,224.97,32.25,13.77,11865,January,25.65,57.002,9.473684211,11.4
3,60501,640,8950,224.97,32.25,13.77,11865,January,23.175,61.33,10.66666667,27.5
3,60501,640,8950,224.97,32.25,13.77,11865,January,22.177,65.723,10.60869565,26.5
3,60501,640,8950,224.97,32.25,13.77,11865,January,19.415,69.22,10.875,27
3,60501,640,8950,224.97,32.25,13.77,11865,January,15.898,71.093,10.60869565,24
3,60501,640,8950,224.97,32.25,13.77,11865,January,12.862,74.064,10.54166667,24
3,60501,640,8950,224.97,32.25,13.77,11865,January,8.873,75.328,10.625,24
5,60501,640,8950,224.97,32.25,13.77,11865,January,6.307,78.513,10.29166667,24
5,60501,640,8950,224.97,32.25,13.77,11865,January,5.667,82.29,9.914893617,23.1
5,60501,640,8950,224.97,32.25,13.77,11865,January,5.678,86.242,9.833333333,23.1
5,60501,640,8950,224.97,32.25,13.77,11865,January,5.77,89.882,9.52173913,22.1
5,60501,640,8950,224.97,32.25,13.77,11865,January,6.105,93.96,10.16666667,22.1
4,60501,640,8950,224.97,32.25,13.77,11865,January,5.487,97.895,9.958333333,21.6
4,60501,640,8950,224.97,32.25,13.77,11865,January,2.937,100.852,9.833333333,20
3,60501,640,8950,224.97,32.25,13.77,11865,January,2.78,101.315,0,0.3
3,60501,640,8950,224.97,32.25,13.77,11865,January,2.683,101.302,0,0.6
3,60501,640,8950,224.97,32.25,13.77,11865,January,1.947,102.16,9.2,12
5,60501,640,8950,224.97,32.25,13.77,11865,January,2.28,104.977,9.333333333,21.1
7,60501,640,8950,224.97,32.25,13.77,11865,January,5.425,107.118,9.708333333,21.9
7,60501,640,8950,224.97,32.25,13.77,11865,January,7.376,109.137,7.041666667,21.6
7,60501,640,8950,224.97,32.25,13.77,11865,January,9.767,110.484,7.291666667,21.1
4,0,770,9480,190,32.26,12.54,11145.6,January,34.98,119.967,0,3.8
4,0,770,9480,190,32.26,12.54,11145.6,January,34.98,119.967,0,0.9
4,0,770,9480,190,32.26,12.54,11145.6,January,34.98,119.967,0,0.1
4,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,0.1
4,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,2.4
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.6
2,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.5
5,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.5
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.6
1,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.6
2,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.7
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.5
4,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.6
6,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.7
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.4
4,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.5
5,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.4
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.3
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.4
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.4
2,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.4
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.3
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.3
2,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.2
1,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.2
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.3
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.3
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.3
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.3
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.2
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.4
3,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.4
1,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.2
2,0,770,9480,190,32.26,12.54,11145.6,January,35.343,120.012,0,3.2
5,0,720,9850,189.99,32.26,12.49,10347.92,January,19.5,117.5,13.33333333,24.5
5,0,720,9850,189.99,32.26,12.49,10347.92,January,15.217,114.567,12.83333333,25
5,0,720,9850,189.99,32.26,12.49,10347.92,January,10.883,111.667,12.95833333,25.5
4,0,720,9850,189.99,32.26,12.49,10347.92,January,6.533,108.317,13.75,25.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,2.333,105,13.33333333,25.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,2.7,101.317,12.08333333,24
3,0,720,9850,189.99,32.26,12.49,10347.92,January,5.933,97.467,12.44,24
3,0,720,9850,189.99,32.26,12.49,10347.92,January,6.15,91.8,14.08333333,25.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,5.967,86.067,13.68,26.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,5.8,80.867,12.91666667,26.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,8.317,76.533,12.44897959,26
3,0,720,9850,189.99,32.26,12.49,10347.92,January,12.55,73.833,12.66666667,25.5
4,0,720,9850,189.99,32.26,12.49,10347.92,January,16.45,69.583,13.64,26
3,0,720,9850,189.99,32.26,12.49,10347.92,January,19.733,65.45,12.83333333,25
3,0,720,9850,189.99,32.26,12.49,10347.92,January,23.05,61.133,12.48,25.5
4,0,720,9850,189.99,32.26,12.49,10347.92,January,25.633,57.283,12.08333333,24
3,0,720,9850,189.99,32.26,12.49,10347.92,January,26.956,56.358,0,1
3,0,720,9850,189.99,32.26,12.49,10347.92,January,26.956,56.358,0,2.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,26.956,56.358,0,2.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,26.956,56.358,0,3
3,0,720,9850,189.99,32.26,12.49,10347.92,January,26.956,56.358,0,2.8
3,0,720,9850,189.99,32.26,12.49,10347.92,January,26.956,56.358,0,0.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,27.043,56.217,0,0.2
3,0,720,9850,189.99,32.26,12.49,10347.92,January,27.043,56.217,0,2.5
3,0,720,9850,189.99,32.26,12.49,10347.92,January,27.043,56.217,0,1.5
2,0,720,9850,189.99,32.26,12.49,10347.92,January,27.097,56.048,0,0.5
2,0,720,9850,189.99,32.26,12.49,10347.92,January,27.097,56.048,0,2
2,9700,720,9850,189.99,32.26,12.49,10347.92,January,27.097,56.048,0,4.7
2,20100,720,9850,189.99,32.26,12.49,10347.92,January,27.097,56.048,0,4.8
3,35620,720,9850,189.99,32.26,12.49,10347.92,January,27.097,56.048,0,4.8
3,45048,720,9850,189.99,32.26,12.49,10347.92,January,27.097,56.048,0,4.7
3,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,27.097,56.048,0,3.7
3,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,27.065,56.183,0,0.6
3,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,27.047,56.288,0,0.5
3,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,27.047,56.288,0,0.4
3,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,27.047,56.288,0,0.2
3,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,27.047,56.288,0,0.6
3,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,27.032,56.335,0,0.4
2,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,25.533,57.883,9.583333333,12.45
2,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,24.35,62.483,11.16666667,25.2
3,52301.342,720,9850,189.99,32.26,12.49,10347.92,January,22.467,66.5,11.30434783,24
2,6256.965,600,5994,189.99,32.26,12.49,10230.33,January,18.898,72.868,0,4.82
2,0,600,5994,189.99,32.26,12.49,10230.33,January,18.898,72.868,0,4.6
2,0,600,5994,189.99,32.26,12.49,10230.33,January,18.898,72.868,0,0.08
3,0,600,5994,189.99,32.26,12.49,10230.33,January,19.12,72.497,0,3.4
5,0,600,5994,189.99,32.26,12.49,10230.33,January,20.87,68.698,12.59433962,23.3
1,0,600,5994,189.99,32.26,12.49,10230.33,January,23.753,63.977,13.125,26.5
2,0,600,5994,189.99,32.26,12.49,10230.33,January,25.237,58.068,13.4,27.5
2,0,600,5994,189.99,32.26,12.49,10230.33,January,26.933,56.458,11.74603175,13.2
2,0,600,5994,189.99,32.26,12.49,10230.33,January,26.952,56.399,0,1
4,0,600,5994,189.99,32.26,12.49,10230.33,January,26.95,56.398,0,2.2
5,0,600,5994,189.99,32.26,12.49,10230.33,January,26.947,56.39,0,3
6,0,600,5994,189.99,32.26,12.49,10230.33,January,26.945,56.385,0,1.5
5,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,1
2,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,1.4
4,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,4.9
4,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.6
3,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.9
3,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,3.2
3,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.84
3,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.66
3,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.75
3,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.65
2,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.6
2,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.6
2,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.65
3,0,600,5994,189.99,32.26,12.49,10230.33,January,27.022,56.367,0,2.65
